board,winner
XXXXXXOOOOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXXXOOOOOOXXOXXXXXXXOOOXXOXXXXXOOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOXXOXXXXXXOOXX XOXXXXXXO    XX      ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXO      ,0
OOOOOOOOOOOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXOOOOXOOOOOXXOOOOOXOOOOOXXXOOOOXOOOOOXXXOOOOXOOOOOXXXOOOOOOOOOOXXXXXXXXO    ,0
OOOOOOOOOOXXXOOOOOOOXXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXXXXOOOXXXOXXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOX   XOXXXO       XX   ,0
OOOXXXXXXXXXXOOXOOOXXXXXXXOOOOOOOOOOXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXXXOOOOOXXOOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
        XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O    ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXX OOOOOX       OOOOOX       OOOOOX       OOOOOX       OOOOX        O            ,0
 OOOOOOOOOOOOXXXXXXXXXXXXX                                                                                                                                               ,1
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XX                                       ,1
OOOOXXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXOOOOOOOOXXXOXXXXXXXXXXXXOX        XXOX         XXX                                                                                        ,1
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXOOOOXOXXXXOOOOOOOXOXXOOOOOOOOXOXXXXXOOOOOOOXXXXXOOOOOXXXXXXOOOOOOOXXXXXO       ,0
XXXXXXXXXXXXOXXOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXOOOXOXXXXXOOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
 XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O           ,0
XXXXXXXOOOOOOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOOOOOXOOOOOXOOOOXXXOOOOXOOOXXXXXOOOOOOOOOX   O            ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXO      ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXOXXXXXOOOXXXXOXXXXXOXXXXXXOXXXXXOOOOXXXOXXXXXOOOXX XOXXXXXO     XX     ,0
XXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXOXXXXXOOOOOXOOOOOOXOOOOXOOOOXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOX       O            ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OXOOOOOOOOOOOOXXXXXXXXXXXXOX           OX           X                                                                                                                    ,1
OXOOOOOOOOOOOOXXXXXXXXXXXXOX           OX           OX           OX           OX           OX           OX           OX           OX           X                         ,1
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXOOOOOOOXXXOXXXXXXXXOXXXOXXXXXOOOOXXXOXXXOOOOOOXXXOXXXXXXOOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XX                                                                                           ,1
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXOXOOOOOOXXXOOOXOOOOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXX    O    ,0
XXXXXXXXXXXXOXOOOOOOOOOOXOOXOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXXXXXXXXOOXXXXXXXXXXXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XOOOOOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXXXOOOOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OXOOOOOOOOOOOOXXXXXXXXXXXXX                                                                                                                                              ,1
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXOOOOXXXXXOXXXXXOOXXXXOXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXO      ,0
          XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O  ,0
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOOOXXXXXXOOXOOOOOOOXXXOOXOOOOOXXXXXOOXOOOOOXXXXXOOXOOOOOOXXXXOOXOOOOOXXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOOOOXOOXXXXXXXXXOXOXXXXXXXXXXOXOOOOOOOOOXXOXOOOOOXXXXXXOXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXXXXXXXXOOXXXXXXXXXOXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOXXXXXXXXXXXOOXOXXXXXXXXXOOXOOOOOOOOOOOOXOXOOOOOOOOOXOXXXXXXXXOOOOXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXO     ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXXXOOOOOXOOOOOXXOOOOXOOOOXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXOOOOXXXXXOXXXXXOOXXXXOXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXO      ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXXXXOOOXXXOXXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXOOOOOOOOOXXXOOOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXXXXXXXXXOXXXOOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXXXXXXXXXXXOX         XXOX         XOX          XX                                                                                         ,1
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOXOOOOOOXXXXXXXXXXXXO,0
OOOOOOOOOOOOXOOOXXXXXXXXOXOXXXXXXXXXXOXOOOOOOOOXXXOXOOOOOXXXXXXOXOOOXXXXXXXXOXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOOXXXXXXOOOOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOOXXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXX     O            ,0
XXXXXXXXOOOOOXXOOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXOXOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOXXXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XO           XO           XX                                                                 ,1
OOOXXXXXXXXXXOOXOOOXXXXXXXOOOOOOOOOOXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOOOOXXXXXOXXXXXXXXXXXXOX      XXXXOX       XXXXX        ,1
XXXXXXXXXXXOOXOOOOOOOOOOOOXXOOOOOOOOOOOXXXXXXXXXXXOOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOXXXXXXXXOOOOOXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXOOOOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOOOXXXOOOXXXXXXOXXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XX                                       ,1
XXXXXXXXXXXXOXXXXXOOOOOOXOXXXOOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXO      ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXX   O       ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOXXXXXXXXXXXOOXOOOOOXXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
  XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XO           O          ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXOXXXXXOOOXXXXOXXXXXOXXXXXXOXXXXXOOOOXXXOXXXXXOOOXX XOXXXXXO     XX     ,0
OOOOOOOOOOOOXOOOXXXXXXXXOXOXXXXXXXXXXOXOOOOOOOOXXXOXOOOOOXXXXXXOXOOOXXXXXXXXOXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXOXOOOOXXXOOOOOXOOOOXXOOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOOOOOXOOOOOOXXXXXOXOOOXXXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXX   XOXO         XX ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXOOOOXOXXXXOOOOOOOXOXXOOOOOOOOXOXXXXXOOOOOOOXXXXXOOOOOXXXXXXOOOOOOOXXXXXO       ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXX   OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOOX         OOX          O            ,0
XXXXXXXXXXXXOXXXXXOOOOOOXOXXOOOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXXXXO    ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOXXXXXOXXXXXOOXXXXXOXXXXXOOOOXXXOXXXXXOOOXXXXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOOOOOOOOOOOXOOOOXXXXXXXOXOOXXXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOX   XX    O            ,0
OOOOOOOOOOOXXOOOXXXXXXXOXXOXXXXXXXXXOXXOOOOOOOXXXXXXOOOOOXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOOXXXOXXXXOOOXXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXXXXXXOOOOOOOX     O            ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXOOOXOOOOXXOOOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XX                                       ,1
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOXXXOXXXOOOXXXXXXOXXXOOOXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXOXXXOOOX    XX   O            ,0
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOOOOOXXXXOOXOOOOOXXXXXOOXOOOOOOXXXXOOXOOOOOXXXXXOOXOOOOOOXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOX     O            ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOXOOOOOOOOOOOOOXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXO     ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXOOOOXOOOXXOOOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXO      ,0
 OOOOOOOOOOOOXXXXXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XO           XX                          ,1
